dataset,phase,strategy,seed,model,init_size,batch,budget,init_size_pct,budget_pct,batch_pct_of_budget,epc,final_labeled_target,step_type,step,labeled_count,split,train_loss,acc,f1_macro,auc,ap,val_mean,select_metric,is_best,tp,fp,tn,fn
bloodmnist,active,mc_entropy,9012,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-9012.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,32,1272,val,0.1234,0.8697,0.8474,0.9632,0.9146,0.8987,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,9012,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-9012.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,33,1316,val,0.1528,0.8762,0.8147,0.9602,0.8968,0.887,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,9012,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-9012.pth,120,36,1196,1.0,10.0,3.0,1,1316,final,-1,1236,test,-1,0.9062,0.8848,0.9709,0.9252,,mean,-1,813,244,2287,77
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,0,120,val,0.9482,0.2599,0.2063,0.512,0.2837,0.3155,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,1,156,val,0.9582,0.7407,0.4342,0.6579,0.3681,0.5502,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,2,192,val,0.4615,0.7068,0.6394,0.7361,0.472,0.6386,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,3,228,val,0.2825,0.5041,0.5041,0.7667,0.5013,0.569,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,4,264,val,0.2942,0.4357,0.4357,0.7013,0.4905,0.5158,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,5,300,val,0.1669,0.6519,0.6071,0.6898,0.4978,0.6116,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,6,336,val,0.2503,0.7225,0.6718,0.768,0.5604,0.6807,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,7,372,val,0.1942,0.743,0.6717,0.776,0.5843,0.6938,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,8,408,val,0.1786,0.7453,0.712,0.8456,0.6756,0.7446,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,9,444,val,0.143,0.7103,0.6956,0.8927,0.7553,0.7635,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,10,480,val,0.1334,0.8324,0.7832,0.9039,0.7765,0.824,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,11,516,val,0.1461,0.844,0.8133,0.9122,0.7858,0.8388,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,12,552,val,0.1691,0.8586,0.7881,0.9068,0.8262,0.8449,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,13,588,val,0.1878,0.8651,0.7962,0.9401,0.8628,0.866,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,14,624,val,0.1527,0.8709,0.8026,0.9487,0.8845,0.8767,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,15,660,val,0.1611,0.8668,0.794,0.9208,0.8446,0.8566,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,16,696,val,0.1462,0.8429,0.818,0.9484,0.8766,0.8715,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,17,732,val,0.1703,0.8277,0.7134,0.9144,0.8115,0.8167,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,18,768,val,0.1606,0.8662,0.8358,0.9394,0.8583,0.8749,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,19,804,val,0.1571,0.8931,0.8704,0.9645,0.9076,0.9089,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,20,840,val,0.1606,0.8686,0.7978,0.948,0.8768,0.8728,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,21,876,val,0.1754,0.8843,0.8377,0.9463,0.874,0.8856,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,22,912,val,0.107,0.8873,0.8322,0.9458,0.8966,0.8904,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,23,948,val,0.1866,0.8551,0.7694,0.9443,0.8685,0.8593,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,24,984,val,0.1362,0.8838,0.8597,0.9565,0.8841,0.896,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,25,1020,val,0.116,0.8627,0.839,0.9568,0.8925,0.8878,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,26,1056,val,0.1216,0.8511,0.825,0.9495,0.8873,0.8782,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,27,1092,val,0.1174,0.8978,0.8673,0.9514,0.8756,0.898,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,28,1128,val,0.1312,0.8919,0.8624,0.9489,0.8801,0.8958,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,29,1164,val,0.0882,0.9007,0.8789,0.9648,0.9177,0.9155,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,30,1200,val,0.1146,0.9118,0.8761,0.9648,0.9173,0.9175,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,31,1236,val,0.1048,0.8674,0.7955,0.9412,0.8815,0.8714,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,32,1272,val,0.1445,0.7827,0.7647,0.9434,0.849,0.835,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,33,1316,val,0.1723,0.9159,0.8875,0.9654,0.9279,0.9242,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,34895,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-34895.pth,120,36,1196,1.0,10.0,3.0,1,1316,final,-1,1316,test,-1,0.907,0.8749,0.9578,0.9064,,mean,-1,684,112,2419,206
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,0,120,val,1.0054,0.6945,0.6544,0.7491,0.4505,0.6371,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,1,156,val,0.5143,0.6197,0.6006,0.7175,0.4314,0.5923,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,2,192,val,0.4901,0.7243,0.6295,0.7187,0.4937,0.6415,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,3,228,val,0.33,0.7506,0.6426,0.7475,0.5441,0.6712,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,4,264,val,0.2178,0.8037,0.7075,0.8005,0.6342,0.7365,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,5,300,val,0.257,0.7909,0.6305,0.8254,0.6664,0.7283,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,6,336,val,0.2119,0.7634,0.628,0.7377,0.5023,0.6579,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,7,372,val,0.3205,0.8072,0.7285,0.8436,0.6531,0.7581,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,8,408,val,0.2321,0.809,0.6638,0.8685,0.7534,0.7737,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,9,444,val,0.1948,0.8329,0.7328,0.899,0.7959,0.8152,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,10,480,val,0.2214,0.8832,0.845,0.9382,0.8598,0.8815,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,11,516,val,0.231,0.8458,0.8171,0.9405,0.8552,0.8647,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,12,552,val,0.1872,0.8849,0.8462,0.9453,0.8615,0.8845,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,13,588,val,0.1672,0.8925,0.8593,0.9413,0.8691,0.8905,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,14,624,val,0.1991,0.84,0.813,0.9267,0.8382,0.8545,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,15,660,val,0.2394,0.8703,0.8071,0.9506,0.8757,0.8759,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,16,696,val,0.1311,0.8125,0.7914,0.9279,0.7868,0.8296,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,17,732,val,0.1416,0.8423,0.8142,0.9347,0.854,0.8613,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,18,768,val,0.227,0.8692,0.8452,0.95,0.8827,0.8868,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,19,804,val,0.1665,0.9176,0.8965,0.9664,0.9188,0.9249,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,20,840,val,0.1379,0.8849,0.8501,0.9502,0.8559,0.8853,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,21,876,val,0.1528,0.8884,0.8368,0.9614,0.9139,0.9001,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,22,912,val,0.1575,0.9095,0.8756,0.9649,0.9174,0.9169,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,23,948,val,0.0952,0.896,0.8563,0.9512,0.8893,0.8982,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,24,984,val,0.1255,0.8867,0.8631,0.9584,0.9112,0.9049,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,25,1020,val,0.1435,0.8248,0.6953,0.925,0.8693,0.8286,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,26,1056,val,0.1538,0.8294,0.8093,0.9551,0.8822,0.869,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,27,1092,val,0.1,0.9153,0.8939,0.9638,0.9064,0.9198,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,28,1128,val,0.0987,0.9159,0.8946,0.9685,0.9144,0.9233,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,29,1164,val,0.0949,0.906,0.864,0.9555,0.916,0.9104,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,30,1200,val,0.0924,0.8843,0.8446,0.941,0.8709,0.8852,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,31,1236,val,0.1534,0.8966,0.8524,0.9419,0.8933,0.896,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,32,1272,val,0.1087,0.7932,0.7749,0.9621,0.9,0.8576,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,33,1316,val,0.0929,0.9206,0.8937,0.9672,0.9274,0.9272,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,148932,bloodmnist-screening_official-mc_entropy-init1p-batch3pb-epc1-budget10p-148932.pth,120,36,1196,1.0,10.0,3.0,1,1316,final,-1,1316,test,-1,0.9202,0.8942,0.972,0.9307,,mean,-1,726,109,2422,164
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,0,120,val,0.7138,0.7401,0.4253,0.5313,0.2554,0.488,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,1,156,val,0.6911,0.7465,0.4648,0.6669,0.4043,0.5706,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,2,192,val,0.4928,0.7407,0.4277,0.707,0.4548,0.5825,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,3,228,val,0.4122,0.7401,0.4253,0.7758,0.5177,0.6147,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,4,264,val,0.359,0.7407,0.4299,0.7936,0.5573,0.6303,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,5,300,val,0.1771,0.7699,0.5806,0.8214,0.6081,0.695,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,6,336,val,0.2439,0.7967,0.7024,0.8386,0.6435,0.7453,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,7,372,val,0.2428,0.7687,0.5673,0.8074,0.6033,0.6867,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,8,408,val,0.2006,0.8294,0.7809,0.8801,0.7534,0.8109,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,9,444,val,0.2179,0.8008,0.6466,0.8698,0.7245,0.7604,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,10,480,val,0.1925,0.847,0.7622,0.9132,0.8114,0.8334,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,11,516,val,0.1393,0.8306,0.7259,0.9007,0.7753,0.8081,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,12,552,val,0.1486,0.8727,0.8157,0.9413,0.8502,0.87,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,13,588,val,0.1572,0.8738,0.812,0.9402,0.8436,0.8674,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,14,624,val,0.2189,0.8995,0.8652,0.9433,0.8781,0.8965,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,15,660,val,0.1486,0.896,0.862,0.9466,0.8689,0.8934,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,16,696,val,0.1508,0.906,0.8787,0.9571,0.8816,0.9059,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,17,732,val,0.1657,0.8715,0.8444,0.9486,0.8685,0.8832,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,18,768,val,0.1808,0.8785,0.8221,0.9267,0.8438,0.8678,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,19,804,val,0.086,0.9019,0.8717,0.9536,0.8788,0.9015,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,20,840,val,0.1216,0.8908,0.8647,0.9571,0.8912,0.901,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy_diverse,17,bloodmnist-screening_official-mc_entropy_diverse-init1p-batch3pb-epc1-budget10p-17.pth,120,36,1196,1.0,10.0,3.0,1,1316,cycle,21,876,val,0.1706,0.8394,0.738,0.9173,0.8278,0.8306,mean,0,-1,-1,-1,-1
