dataset,phase,strategy,seed,model,init_size,batch,budget,init_size_pct,budget_pct,batch_pct_of_budget,epc,final_labeled_target,step_type,step,labeled_count,split,train_loss,acc,f1_macro,auc,ap,val_mean,select_metric,is_best,tp,fp,tn,fn
pneumoniamnist,supervised,full_train_set,34895,pneumoniamnist-final_supervised-supervised-34895.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,4,4708,val,0.0915,0.8969,0.8447,0.985,0.9945,0.9303,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,34895,pneumoniamnist-final_supervised-supervised-34895.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,5,4708,val,0.08,0.9676,0.9559,0.9945,0.9981,0.979,mean,1,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,34895,pneumoniamnist-final_supervised-supervised-34895.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,6,4708,val,0.0619,0.9332,0.9188,0.9938,0.9979,0.9609,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,34895,pneumoniamnist-final_supervised-supervised-34895.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,7,4708,val,0.0696,0.9504,0.9348,0.9902,0.9967,0.968,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,34895,pneumoniamnist-final_supervised-supervised-34895.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,8,4708,val,0.0611,0.9447,0.9282,0.989,0.9962,0.9645,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,34895,pneumoniamnist-final_supervised-supervised-34895.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,9,4708,val,0.0458,0.9065,0.8604,0.9929,0.9975,0.9393,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,34895,pneumoniamnist-final_supervised-supervised-34895.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,10,4708,val,0.0581,0.937,0.9116,0.9934,0.9978,0.96,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,34895,pneumoniamnist-final_supervised-supervised-34895.pth,-1,-1,-1,-1,-1,-1,-1,-1,final,-1,4708,test,-1,0.8109,0.7665,0.9485,0.9595,,mean,-1,389,117,117,1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,1,4708,val,0.2197,0.9523,0.9384,0.9905,0.9968,0.9695,mean,1,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,2,4708,val,0.1314,0.8836,0.819,0.9888,0.9963,0.9219,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,3,4708,val,0.1044,0.9561,0.941,0.9926,0.9975,0.9718,mean,1,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,4,4708,val,0.0873,0.9637,0.9505,0.9938,0.9979,0.9765,mean,1,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,5,4708,val,0.0848,0.9676,0.9566,0.9947,0.9982,0.9793,mean,1,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,6,4708,val,0.0698,0.916,0.9,0.9933,0.9977,0.9517,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,7,4708,val,0.0653,0.9332,0.9046,0.9928,0.9975,0.957,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,8,4708,val,0.0608,0.9676,0.9573,0.9947,0.9983,0.9795,mean,1,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,9,4708,val,0.0551,0.916,0.8988,0.9909,0.9968,0.9506,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,10,4708,val,0.046,0.9695,0.9605,0.996,0.9986,0.9811,mean,1,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,11,4708,val,0.0531,0.9733,0.9651,0.9953,0.9986,0.9831,mean,1,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,12,4708,val,0.044,0.9561,0.9425,0.9934,0.9978,0.9724,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,13,4708,val,0.0688,0.7958,0.6113,0.952,0.9789,0.8345,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,14,4708,val,0.0604,0.9427,0.9299,0.9955,0.9985,0.9667,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,15,4708,val,0.042,0.9637,0.9542,0.9963,0.9987,0.9782,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,epoch,16,4708,val,0.0303,0.9656,0.9555,0.9958,0.9986,0.9789,mean,0,-1,-1,-1,-1
pneumoniamnist,supervised,full_train_set,148932,pneumoniamnist-final_supervised-supervised-148932.pth,-1,-1,-1,-1,-1,-1,-1,-1,final,-1,4708,test,-1,0.8718,0.8528,0.9675,0.9798,,mean,-1,384,74,160,6
