dataset,phase,strategy,seed,model,init_size,batch,budget,init_size_pct,budget_pct,batch_pct_of_budget,epc,final_labeled_target,step_type,step,labeled_count,split,train_loss,acc,f1_macro,auc,ap,val_mean,select_metric,is_best,tp,fp,tn,fn
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,0,2924,val,0.4916,0.7798,0.7756,0.9192,0.9344,0.8522,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,1,3810,val,0.2849,0.8738,0.8736,0.9421,0.9537,0.9108,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,2,4696,val,0.2338,0.8057,0.7968,0.9489,0.9602,0.8779,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,3,5582,val,0.1941,0.7654,0.7478,0.9531,0.9634,0.8574,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,4,6468,val,0.1531,0.7761,0.762,0.9464,0.9586,0.8608,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,5,7354,val,0.1357,0.8182,0.8111,0.9496,0.9608,0.8849,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,6,8240,val,0.1135,0.8667,0.8662,0.9503,0.9638,0.9118,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,7,9126,val,0.092,0.825,0.818,0.9519,0.9563,0.8878,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,8,10012,val,0.0766,0.8657,0.8632,0.9558,0.9632,0.912,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,9,10898,val,0.0623,0.864,0.8615,0.9571,0.963,0.9114,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,10,11784,val,0.0543,0.9007,0.9007,0.964,0.9729,0.9346,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,11,12670,val,0.0503,0.8742,0.8724,0.9625,0.9717,0.9202,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,12,13556,val,0.0448,0.8909,0.8909,0.9537,0.964,0.9248,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,13,14442,val,0.0477,0.8971,0.8969,0.9586,0.9689,0.9304,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,14,15328,val,0.036,0.8998,0.8994,0.9614,0.9709,0.9329,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,15,16214,val,0.0344,0.9093,0.9093,0.9639,0.973,0.9389,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,16,17100,val,0.0474,0.9085,0.9083,0.9635,0.9728,0.9383,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,17,17986,val,0.0264,0.9074,0.9074,0.9635,0.9732,0.9379,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,18,18872,val,0.0264,0.9069,0.9069,0.9586,0.9687,0.9353,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,19,19758,val,0.0269,0.8643,0.8614,0.9611,0.9691,0.914,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,20,20644,val,0.0249,0.8807,0.8791,0.9651,0.9734,0.9246,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,21,21530,val,0.0234,0.9037,0.9037,0.9642,0.9731,0.9362,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,22,22416,val,0.0213,0.8948,0.894,0.9664,0.9742,0.9323,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,23,23302,val,0.0228,0.8967,0.8967,0.9642,0.9734,0.9328,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,24,24188,val,0.0878,0.9117,0.9115,0.9674,0.976,0.9417,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,25,25074,val,0.0162,0.9161,0.9159,0.968,0.976,0.944,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,26,25960,val,0.0182,0.9058,0.9058,0.966,0.975,0.9382,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,27,26846,val,0.0195,0.9138,0.9134,0.9703,0.9781,0.9439,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,28,27732,val,0.0186,0.9153,0.9153,0.9678,0.976,0.9436,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,29,28618,val,0.0184,0.9189,0.9188,0.9688,0.9774,0.946,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,30,29504,val,0.0168,0.9189,0.9189,0.9699,0.9779,0.9464,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,31,30390,val,0.0149,0.9194,0.9193,0.97,0.9779,0.9467,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,32,31276,val,0.0153,0.9126,0.9121,0.9709,0.9782,0.9435,mean,0,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,33,32167,val,0.0142,0.921,0.921,0.9713,0.9789,0.9481,mean,1,-1,-1,-1,-1
octmnist,active,random,17,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-17.pth,2924,886,29243,3.0,30.0,3.0,5,32167,final,-1,32167,test,-1,0.852,0.8267,0.9475,0.983,,mean,-1,617,15,235,133
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,0,2924,val,0.4764,0.8141,0.8126,0.9129,0.9323,0.868,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,1,3810,val,0.2826,0.8624,0.8621,0.9388,0.9547,0.9045,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,2,4696,val,0.2303,0.882,0.8813,0.9517,0.9623,0.9193,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,3,5582,val,0.1841,0.8103,0.8024,0.9455,0.9569,0.8788,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,4,6468,val,0.1575,0.8632,0.8632,0.9376,0.9537,0.9044,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,5,7354,val,0.1354,0.8903,0.8902,0.9514,0.9619,0.9235,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,6,8240,val,0.1087,0.8988,0.8988,0.9562,0.9678,0.9304,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,7,9126,val,0.0868,0.8941,0.8941,0.953,0.966,0.9268,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,8,10012,val,0.0745,0.886,0.885,0.9591,0.9682,0.9246,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,9,10898,val,0.0785,0.8705,0.8701,0.9498,0.9642,0.9136,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,10,11784,val,0.0511,0.8638,0.8615,0.9577,0.967,0.9125,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,11,12670,val,0.0472,0.9001,0.9001,0.9584,0.9689,0.9319,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,12,13556,val,0.0452,0.8879,0.8879,0.954,0.9651,0.9237,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,13,14442,val,0.0404,0.8898,0.8897,0.9584,0.9681,0.9265,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,14,15328,val,0.0342,0.9005,0.9004,0.9592,0.969,0.9323,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,15,16214,val,0.0325,0.908,0.9079,0.9632,0.973,0.938,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,16,17100,val,0.0289,0.9117,0.9116,0.9646,0.974,0.9404,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,17,17986,val,0.0291,0.8941,0.8933,0.9623,0.9716,0.9303,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,18,18872,val,0.0905,0.9089,0.9087,0.9654,0.9735,0.9391,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,19,19758,val,0.0217,0.8983,0.8974,0.9648,0.9731,0.9334,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,20,20644,val,0.0245,0.8455,0.8408,0.958,0.9654,0.9024,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,21,21530,val,0.025,0.9057,0.9053,0.9636,0.9716,0.9366,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,22,22416,val,0.0378,0.8821,0.8805,0.9629,0.9718,0.9243,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,23,23302,val,0.0221,0.9111,0.9111,0.9658,0.9746,0.9406,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,24,24188,val,0.0245,0.9108,0.9108,0.9645,0.974,0.94,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,25,25074,val,0.0206,0.9172,0.9171,0.9672,0.9761,0.9444,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,26,25960,val,0.0196,0.9083,0.9077,0.9688,0.977,0.9405,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,27,26846,val,0.0187,0.9111,0.9111,0.9649,0.9741,0.9403,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,28,27732,val,0.0177,0.9195,0.9193,0.9708,0.9778,0.9468,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,29,28618,val,0.0317,0.921,0.9209,0.969,0.9767,0.9469,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,30,29504,val,0.0129,0.9203,0.9202,0.969,0.9764,0.9465,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,31,30390,val,0.0157,0.9098,0.9093,0.9685,0.9762,0.9409,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,32,31276,val,0.0157,0.9224,0.9222,0.9701,0.9777,0.9481,mean,1,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,33,32167,val,0.02,0.9098,0.9094,0.967,0.9758,0.9405,mean,0,-1,-1,-1,-1
octmnist,active,random,246,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-246.pth,2924,886,29243,3.0,30.0,3.0,5,32167,final,-1,31276,test,-1,0.864,0.8352,0.9389,0.9806,,mean,-1,641,27,223,109
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,0,2924,val,0.4882,0.5831,0.5217,0.8765,0.9013,0.7207,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,1,3810,val,0.2672,0.8638,0.8636,0.9344,0.9464,0.9021,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,2,4696,val,0.2112,0.8453,0.8421,0.9472,0.9601,0.8987,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,3,5582,val,0.1756,0.8876,0.8874,0.9495,0.9623,0.9217,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,4,6468,val,0.1522,0.837,0.8326,0.9518,0.9619,0.8958,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,5,7354,val,0.1333,0.807,0.8036,0.9362,0.9534,0.875,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,6,8240,val,0.1046,0.856,0.8532,0.9516,0.9601,0.9052,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,7,9126,val,0.0968,0.8882,0.8882,0.9553,0.9662,0.9245,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,8,10012,val,0.1076,0.8562,0.8551,0.9341,0.943,0.8971,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,9,10898,val,0.0963,0.8976,0.8974,0.9583,0.9676,0.9302,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,10,11784,val,0.0547,0.89,0.8894,0.9579,0.9682,0.9264,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,11,12670,val,0.0482,0.8991,0.8991,0.9603,0.9696,0.932,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,12,13556,val,0.0447,0.9044,0.9044,0.9606,0.9689,0.9346,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,13,14442,val,0.0403,0.8712,0.871,0.9517,0.9631,0.9142,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,14,15328,val,0.0443,0.8931,0.8931,0.9577,0.9685,0.9281,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,15,16214,val,0.0321,0.8964,0.8956,0.9644,0.9715,0.932,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,16,17100,val,0.0343,0.8841,0.883,0.959,0.9682,0.9236,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,17,17986,val,0.0305,0.9149,0.9147,0.9651,0.9733,0.942,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,18,18872,val,0.027,0.9113,0.9113,0.9673,0.9759,0.9414,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,19,19758,val,0.0271,0.9086,0.9082,0.9655,0.9741,0.9391,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,20,20644,val,0.024,0.8573,0.8536,0.9657,0.9731,0.9124,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,21,21530,val,0.0228,0.9031,0.903,0.9636,0.9733,0.9357,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,22,22416,val,0.0223,0.9047,0.9047,0.9631,0.9719,0.9361,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,23,23302,val,0.0208,0.9141,0.9138,0.9684,0.9763,0.9432,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,24,24188,val,0.0198,0.9163,0.9161,0.9673,0.9761,0.944,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,25,25074,val,0.022,0.9046,0.9046,0.9624,0.9726,0.9361,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,26,25960,val,0.0174,0.9083,0.9076,0.9707,0.9776,0.9411,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,27,26846,val,0.0309,0.9187,0.9184,0.968,0.9765,0.9454,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,28,27732,val,0.0135,0.9143,0.9143,0.9671,0.9758,0.9429,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,29,28618,val,0.0169,0.9165,0.9164,0.9673,0.9764,0.9441,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,30,29504,val,0.016,0.9129,0.9125,0.9709,0.9782,0.9436,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,31,30390,val,0.0158,0.9189,0.9187,0.9713,0.9785,0.9469,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,32,31276,val,0.0147,0.9191,0.9189,0.9716,0.9782,0.947,mean,0,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,33,32167,val,0.0145,0.9217,0.9217,0.9711,0.9785,0.9483,mean,1,-1,-1,-1,-1
octmnist,active,random,9012,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-9012.pth,2924,886,29243,3.0,30.0,3.0,5,32167,final,-1,32167,test,-1,0.846,0.8206,0.9445,0.9821,,mean,-1,611,15,235,139
octmnist,active,random,34895,octmnist-final_active_best-random-init3p-batch3pb-epc5-budget30p-34895.pth,2924,886,29243,3.0,30.0,3.0,5,32167,cycle,0,2924,val,0.4668,0.7184,0.7044,0.8839,0.9117,0.8046,mean,1,-1,-1,-1,-1
